vendorId,productId,Product Owner,Vendor Title,Warehouse Availability,Product Category,Product Title,Inventory,Re-Order_Point,Quantity to Send (15 working days),State,#Shipment in Progress,Warehouse Name,City
ee31a572-5cb2-4c2d-81f8-175b0aa17bcb,53c2c459-59ef-4782-b474-28d231bf1632,Marketplace,اتو سرویس رحیم زاده (مشهد - تلاش),-,Regular & Fairly Stable,پک سوپر پاور اسپیدی (20W50 -SL 4L)+فیلتر روغن و هوا مناسب پراید,34.0,9.0,21.0,🟩Inventory Level is Ok,-,-,مشهد
5504f446-4398-45f2-83d0-4b36e26080f0,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,اتو سرویس سرعت (منطقه 2 - جلال ال احمد),211.0,Bestseller,لاستیک بارز 185/65 R14,1.0,6.0,20.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
73908b77-986b-4cc0-9e27-46b917de0c02,bbf5f672-80e7-4347-a315-21c9c1f5bfcd,Marketplace,اتوسرویس سعید (منطقه 5 - حصارک),-,Bestseller,پک بهران رانا (20W50 - SM 4L) + فیلتر  روغن و هوا مناسب پژو405،سمند,8.0,5.0,20.0,🟩Inventory Level is Ok,-,-,تهران
80c73d59-0c8f-4e39-918f-4f46143e6288,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,اتو سرویس آریا (منطقه 5 - سیمون بولیوار),54.0,Bestseller,لاستیک بارز 165/65 R13,14.0,16.0,19.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
ef0b084c-468a-4860-85e3-a3dbe8d60812,bbf5f672-80e7-4347-a315-21c9c1f5bfcd,Marketplace,تاپ سرویس پدال(منطقه 4-تهرانپارس),-,Bestseller,پک بهران رانا (20W50 - SM 4L) + فیلتر  روغن و هوا مناسب پژو405،سمند,0.0,8.0,19.0,🟥Supply Needed,-,-,تهران
1afb4596-d8d5-4826-ab60-af272137a3dd,13177f14-88b1-4a3a-872a-5dd891f91131,Retail,اتوسرویس سید (منطقه 1 - اتوبان بابائی),48.0,Bestseller,لاستیک بارز 205/60 R14,4.0,4.0,19.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
26d18465-c48d-4b28-a93d-26b8a3f037a0,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,لاستیک ابراهیم زاده ( تبریز - رسالت ),54.0,Bestseller,لاستیک بارز 165/65 R13,0.0,6.0,19.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تبریز
4543f0f9-dab3-4c83-b02c-4d9c87d27013,de67f06c-ea91-4e74-8bb0-2f9d280277f6,Retail,کلینیک تخصصی خودرو (خانی آبادنو  - منطقه 19),0.0,Bestseller,ایرانول16000 مکس (SL 20W50) 4 لیتری فلزی,0.0,4.0,19.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
bfc456ff-4b4f-4218-bf8b-ae893a5f7d4e,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,رینگ و لاستیک برادران شجاعی(مشهد_شهید مطهری),83.0,Bestseller,لاستیک بارز 165/65 R13,5.0,9.0,19.0,🟥Supply Needed,-,مرکز عملیات-مشهد,مشهد
789731a2-7c23-4cc9-87c9-c86981f68b3c,3ffd6800-bc2e-41d7-87c3-7289f498fd7c,Marketplace,اتوسرویس محمدی (منطقه 20 - شهر ری),-,Bestseller, پک یوروپیوم اسپیدی  (10W40 - SJ 3.5L) + فیلترروغن و هوا   مناسب پراید,0.0,6.0,19.0,🟥Supply Needed,-,-,تهران
d805878e-db51-4d0a-9131-571ef56ff615,b75e504a-fabb-44db-a197-3a86a67fa964,Marketplace,اتوسرویس سعید (شیراز - سه راه دارالرحمه),-,Bestseller,پک ایرانول 16000 (20W50 - SL 4L) + فیلترروغن و هوا مناسب پژو405،سمند 1800,2.0,4.0,19.0,🟥Supply Needed,-,-,شیراز
6fa050ff-49e5-4bb0-a7b1-3ba28e8c2418,5e73a5f3-770c-4cdd-a04e-f82a2099f321,Marketplace,اتو سرویس آریا 2 (منطقه 5_سیمون بولیوار),-,Bestseller,پک بهران رانا (20W50 - SM 4L) + فیلتر روغن و هوا مناسب پراید,17.0,4.0,19.0,🟩Inventory Level is Ok,-,-,تهران
c41035a0-a8db-4aba-b999-4523805a9b7e,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,رینگ و لاستیک ساعدی(اهواز -بلوار اکباتان),708.0,Bestseller,لاستیک بارز 185/65 R14,8.0,6.0,19.0,🟩Inventory Level is Ok,-,مرکز عملیات-اصفهان,اهواز
1c1c02db-ffe3-4ba0-82f1-57803cba31a5,ec9c25e1-f5e9-4cab-927d-ec3d062e86af,Retail,تعویض روغنی ایوتوندی(شهریار),17.0,Bestseller,لاستیک بارز 175/60 R13,7.0,6.0,19.0,🟩Inventory Level is Ok,-,مرکز عملیات-کهریزک,تهران
dd3290dc-5c71-4dbd-b710-a302fd41c6b4,ec9c25e1-f5e9-4cab-927d-ec3d062e86af,Retail,اتوسرویس موتوسل (اصفهان-جی),14.0,Bestseller,لاستیک بارز 175/60 R13,10.0,4.0,19.0,🟩Inventory Level is Ok,-,مرکز عملیات-اصفهان,اصفهان
b979b003-3594-4d7a-a354-a32b8ced5c2f,ec9c25e1-f5e9-4cab-927d-ec3d062e86af,Retail,اتوسرویس برادران اسفندیاری (قرچک - ترمنیال مسافربری ),17.0,Bestseller,لاستیک بارز 175/60 R13,8.0,5.0,19.0,🟩Inventory Level is Ok,-,مرکز عملیات-کهریزک,تهران
73c02f25-dfa2-4534-953d-15df59ca6170,3aaefb4c-e88f-4557-b723-79d9d71eba62,Retail,لاستیک جمالی(اصفهان-رزمندگان),435.0,Bestseller,لاستیک بارز 185/65 R15,21.0,4.0,19.0,🟩Inventory Level is Ok,-,مرکز عملیات-اصفهان,اصفهان
d6110f39-c229-4eef-be6e-52866d2bbe30,bbf5f672-80e7-4347-a315-21c9c1f5bfcd,Marketplace,اتو سرویس عبدی (منطقه 18 - خلیج فارس),-,Bestseller,پک بهران رانا (20W50 - SM 4L) + فیلتر  روغن و هوا مناسب پژو405،سمند,10.0,5.0,18.0,🟩Inventory Level is Ok,-,-,تهران
dd3290dc-5c71-4dbd-b710-a302fd41c6b4,6a6ad41a-e6be-474e-ac8e-4bc55c4d911d,Marketplace,اتوسرویس موتوسل (اصفهان-جی),-,Bestseller,پک بهران رانا (10W40 - SM 4L) + فیلتر روغن و هوا مناسب پژو207 و206 تیپ5 ،سمند EF7، دنا,22.0,4.0,18.0,🟩Inventory Level is Ok,-,-,اصفهان
d805878e-db51-4d0a-9131-571ef56ff615,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,اتوسرویس سعید (شیراز - سه راه دارالرحمه),708.0,Bestseller,لاستیک بارز 185/65 R14,24.0,4.0,18.0,🟩Inventory Level is Ok,-,مرکز عملیات-اصفهان,شیراز
8407a498-b35b-424c-9c00-b20b36a1873a,3aaefb4c-e88f-4557-b723-79d9d71eba62,Retail,اتوسرویس امین(اهواز -شهرک دانشگاه),435.0,Bestseller,لاستیک بارز 185/65 R15,35.0,5.0,18.0,🟩Inventory Level is Ok,-,مرکز عملیات-اصفهان,اهواز
b057b2c8-f794-4e7b-b881-8229bedeffcd,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,اتو لاستیک مکسس (منطقه 4 - تهرانپارس),54.0,Bestseller,لاستیک بارز 165/65 R13,13.0,12.0,18.0,🟩Inventory Level is Ok,-,مرکز عملیات-کهریزک,تهران
c242e582-921d-4a75-a8e1-9fa10d816a10,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,اتوسرویس امین تایر (منطقه 2 - ستارخان),54.0,Bestseller,لاستیک بارز 165/65 R13,6.0,8.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
e3cfea8d-76dd-45ca-b397-0d679c4cf82e,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,اتوسرویس فدایی (منطقه 16 - بلوار دستواره),211.0,Bestseller,لاستیک بارز 185/65 R14,3.0,5.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
8ce4f3dc-c5f2-49a0-b858-032e9aff6742,8a3ee040-a1cb-4e5d-8160-9b41601f5469,Retail,تاپ سرویس عقبائی (اندیشه - بلوار مدرس),0.0,Bestseller,بهران رانا (SM 20W50) 4 لیتری پلاستیکی,0.0,3.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
f4a13715-6cbc-435c-b1fa-8293d68f04e4,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,اتو سرویس کیان(کرج-بلوار هفت تیر),54.0,Bestseller,لاستیک بارز 165/65 R13,0.0,4.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
b057b2c8-f794-4e7b-b881-8229bedeffcd,3aaefb4c-e88f-4557-b723-79d9d71eba62,Retail,اتو لاستیک مکسس (منطقه 4 - تهرانپارس),259.0,Bestseller,لاستیک بارز 185/65 R15,5.0,5.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
272766d0-3f75-47bb-b29a-63719a07cca6,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,اتوسرویس یعقوب (منطقه 18 - یافت آباد),211.0,Bestseller,لاستیک بارز 185/65 R14,6.0,6.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
1c073f17-adf5-40f2-8d88-8341294d6427,5b89b467-de27-4ce0-acd9-094cf26be6e4,Marketplace,اتوسرویس نوین(کرج-گلشهر),-,Bestseller,پک بهران سوپر پیشتاز( SL 10W40) 4L فیلتر روغن و هوا مناسب پژو207و206 TU5،سمند و دنا EF7,1.0,4.0,17.0,🟥Supply Needed,-,-,کرج
5dafe04f-48b7-4f08-994a-fe2a9fc8f750,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,اتوسرویس درخشان (منطقه 14 - خیابان عجب گل),54.0,Bestseller,لاستیک بارز 165/65 R13,5.0,6.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
9794b0e2-97c3-40ad-b0af-7a9db5976a98,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,اتو سرویس مجید (منطقه5 - سردار جنگل),54.0,Bestseller,لاستیک بارز 165/65 R13,3.0,13.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
305c99fb-afe3-4cde-8ba6-acdd5dac1a9d,8a3ee040-a1cb-4e5d-8160-9b41601f5469,Retail,اتوسرویس ایرانیان(اسلامشهر - خیابان ابوترابی),0.0,Bestseller,بهران رانا (SM 20W50) 4 لیتری پلاستیکی,3.0,3.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
ef0b084c-468a-4860-85e3-a3dbe8d60812,5a68bac5-9459-436a-9366-4168d9c755cc,Marketplace,تاپ سرویس پدال(منطقه 4-تهرانپارس),-,Bestseller,پک یوروپیوم اسپیدی (10W40 - Sj 3.5L) + فیلترروغن و هوا مناسب تیبا کوییک ساینا,0.0,4.0,17.0,🟥Supply Needed,-,-,تهران
ffed3d98-dcd4-438f-a40c-05f1c77c48e2,a57aa90a-94bf-4f86-8fcd-adf5a9d6ddf6,Retail,اتو سرویس شهاب(شهریار - وحیدیه),2736.0,Bestseller,بهران سوپر پیشتاز(SL 10W40) 4 لیتری پلاستیکی,5.0,5.0,17.0,🟥Supply Needed,12.0,مرکز عملیات-کهریزک,تهران
edd544b9-69ab-4bec-be31-4d4da55589db,de67f06c-ea91-4e74-8bb0-2f9d280277f6,Retail,تعویض روغن مولانا (تبریز - عباسی),0.0,Bestseller,ایرانول16000 مکس (SL 20W50) 4 لیتری فلزی,1.0,4.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تبریز
d805878e-db51-4d0a-9131-571ef56ff615,3a2560d8-d89d-4296-bbf0-f54e61461055,Retail,اتوسرویس سعید (شیراز - سه راه دارالرحمه),12.0,Bestseller,یوروپیوم اسپیدی (SJ 10W40) 3.5 لیتری پلاستیکی,3.0,3.0,17.0,🟥Supply Needed,-,مرکز عملیات-اصفهان,شیراز
405831a7-a8a5-45e7-9975-ea0f709852ef,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,رینگ و لاستیک اسدی (مشهد-کوهسنگی),517.0,Bestseller,لاستیک بارز 185/65 R14,7.0,7.0,17.0,🟥Supply Needed,-,مرکز عملیات-مشهد,مشهد
1afdc735-7390-4e67-85e8-182dc91e585b,b75e504a-fabb-44db-a197-3a86a67fa964,Marketplace,اتوسرویس جهان (شیراز - جاده صدرا),-,Bestseller,پک ایرانول 16000 (20W50 - SL 4L) + فیلترروغن و هوا مناسب پژو405،سمند 1800,4.0,4.0,17.0,🟥Supply Needed,-,-,شیراز
b057b2c8-f794-4e7b-b881-8229bedeffcd,13177f14-88b1-4a3a-872a-5dd891f91131,Retail,اتو لاستیک مکسس (منطقه 4 - تهرانپارس),48.0,Bestseller,لاستیک بارز 205/60 R14,2.0,5.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
e336d28c-a40b-44a6-ae36-203a2a047f5f,de67f06c-ea91-4e74-8bb0-2f9d280277f6,Retail,اتوسرویس فرزاد (تبریز - آذربایجان),0.0,Bestseller,ایرانول16000 مکس (SL 20W50) 4 لیتری فلزی,1.0,4.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تبریز
9447ad5a-365e-4afa-9538-dc706af5e4a8,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,اتو سرویس کارو ( کرج - شهرک جهان نما),54.0,Bestseller,لاستیک بارز 165/65 R13,3.0,5.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
80c73d59-0c8f-4e39-918f-4f46143e6288,3a2560d8-d89d-4296-bbf0-f54e61461055,Retail,اتو سرویس آریا (منطقه 5 - سیمون بولیوار),0.0,Bestseller,یوروپیوم اسپیدی (SJ 10W40) 3.5 لیتری پلاستیکی,3.0,4.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
dbab944d-eae5-4dc4-89a9-5a4ca2080776,1653871a-79de-46d2-bea7-86db3200a63f,Retail,المپیک تایر (منطقه 4- تهرانپارس),2993.0,Bestseller,لاستیک بارز 175/70 R13,1.0,4.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
26d18465-c48d-4b28-a93d-26b8a3f037a0,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,لاستیک ابراهیم زاده ( تبریز - رسالت ),211.0,Bestseller,لاستیک بارز 185/65 R14,0.0,8.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تبریز
15ac64a5-54cd-40f4-ae52-6a901cdb517b,8a3ee040-a1cb-4e5d-8160-9b41601f5469,Retail,اتوسرویس البرز (کرج - جاده غزل حصار),0.0,Bestseller,بهران رانا (SM 20W50) 4 لیتری پلاستیکی,1.0,3.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
1ffa0258-890a-4a9e-95c9-9f3f6c7ea86d,ec9c25e1-f5e9-4cab-927d-ec3d062e86af,Retail,اتوکلینیک جوان (فاز صفر - پرند),17.0,Bestseller,لاستیک بارز 175/60 R13,3.0,6.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
e1921c1e-058d-4fcc-b1ef-d7906c565ecc,8a3ee040-a1cb-4e5d-8160-9b41601f5469,Retail,اتوسرویس تقی پور (منطقه 19 - نعمت آباد),0.0,Bestseller,بهران رانا (SM 20W50) 4 لیتری پلاستیکی,2.0,3.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
6d4f31ea-7067-41e8-8347-d487e74b051d,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,اتوسرویس آذربایجان (منطقه 4 - خیابان احسان),54.0,Bestseller,لاستیک بارز 165/65 R13,1.0,7.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
009582c7-2333-4e2d-9a73-2804705134a3,3ffd6800-bc2e-41d7-87c3-7289f498fd7c,Marketplace,خدمات خودرویی عامری(منطقه 15-خیابان 17 شهریور),-,Bestseller, پک یوروپیوم اسپیدی  (10W40 - SJ 3.5L) + فیلترروغن و هوا   مناسب پراید,0.0,3.0,17.0,🟥Supply Needed,-,-,تهران
272766d0-3f75-47bb-b29a-63719a07cca6,ec9c25e1-f5e9-4cab-927d-ec3d062e86af,Retail,اتوسرویس یعقوب (منطقه 18 - یافت آباد),17.0,Bestseller,لاستیک بارز 175/60 R13,3.0,3.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
029f96df-4cf8-4f23-b1e5-7836c6d251ab,cd5a0288-8d01-44ac-b1fb-343e851131d9,Marketplace,اتو سرویس مدرن(منطقه 3-کاووسیه),-,Regular & Fairly Stable,پک سوپر رانا + 10W40 4L SN PLUS+فیلتر روغن و فیلتر هوا(مخصوص 206 تیپ 5،سمند EF7،دنا،تارا،ELX),3.0,4.0,17.0,🟥Supply Needed,-,-,تهران
78dda19c-9e36-4dee-b867-7d20e7e20a35,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,تعمیرگاه استاد کاظم (جاده ملارد- خیابان پیک),211.0,Bestseller,لاستیک بارز 185/65 R14,2.0,5.0,17.0,🟥Supply Needed,10.0,مرکز عملیات-کهریزک,کرج
ffed3d98-dcd4-438f-a40c-05f1c77c48e2,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,اتو سرویس شهاب(شهریار - وحیدیه),54.0,Bestseller,لاستیک بارز 165/65 R13,2.0,12.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
450eb41d-1ed1-42a7-ae09-08f7100013ea,3aaefb4c-e88f-4557-b723-79d9d71eba62,Retail,اتو سرویس مهدی(منطقه 19-خانی آباد),259.0,Bestseller,لاستیک بارز 185/65 R15,1.0,3.0,17.0,🟥Supply Needed,4.0,مرکز عملیات-کهریزک,تهران
450eb41d-1ed1-42a7-ae09-08f7100013ea,3aaefb4c-e88f-4557-b723-79d9d71eba62,Retail,اتو سرویس مهدی(منطقه 19-خانی آباد),259.0,Bestseller,لاستیک بارز 185/65 R15,1.0,3.0,17.0,🟥Supply Needed,6.0,مرکز عملیات-کهریزک,تهران
acb42d5f-a33c-44bc-9737-a51a1fcf6089,5b89b467-de27-4ce0-acd9-094cf26be6e4,Marketplace,اتوسرویس خالقی (کرج - محمدشهر),-,Bestseller,پک بهران سوپر پیشتاز( SL 10W40) 4L فیلتر روغن و هوا مناسب پژو207و206 TU5،سمند و دنا EF7,3.0,3.0,17.0,🟥Supply Needed,-,-,کرج
7506357c-c2c8-4e69-b766-500264c5517f,798ca945-54af-4bf9-9179-084d8d06d368,Retail,اتوسرویس انور (رباط کریم),0.0,Bestseller,بهران رانا (SM 10W40) 4 لیتری پلاستیکی,1.0,3.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
8ce4f3dc-c5f2-49a0-b858-032e9aff6742,13177f14-88b1-4a3a-872a-5dd891f91131,Retail,تاپ سرویس عقبائی (اندیشه - بلوار مدرس),48.0,Bestseller,لاستیک بارز 205/60 R14,0.0,5.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
993fb9c6-9182-439b-8023-c6de215d4c93,3ffd6800-bc2e-41d7-87c3-7289f498fd7c,Marketplace,تاپ سرویس میلاد ( تبریز - بلوار ملکی تبریزی),-,Bestseller, پک یوروپیوم اسپیدی  (10W40 - SJ 3.5L) + فیلترروغن و هوا   مناسب پراید,1.0,3.0,17.0,🟥Supply Needed,-,-,تبریز
270922f3-a4ac-4faa-ac1d-b5e96b55bb80,3aaefb4c-e88f-4557-b723-79d9d71eba62,Retail,اتوسرویس پورحسن (تهران - رباط کریم),259.0,Bestseller,لاستیک بارز 185/65 R15,2.0,4.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
93c88871-0029-44a2-bfb6-cc7b9ead1d8b,13177f14-88b1-4a3a-872a-5dd891f91131,Retail,اتوسرویس عباسیان (منطقه 15 - هفده شهریور),48.0,Bestseller,لاستیک بارز 205/60 R14,0.0,4.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
85b39838-dd8e-4cfd-aa8d-18fb5c4ebd4e,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,اتو سرویس فرجی (شهریار - اندیشه فاز یک),211.0,Bestseller,لاستیک بارز 185/65 R14,0.0,5.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
98a8b434-4fb4-4a7e-b513-12150c0f49ae,a57aa90a-94bf-4f86-8fcd-adf5a9d6ddf6,Retail,اتو سرویس یاران(منطقه 7-تهران نو),2736.0,Bestseller,بهران سوپر پیشتاز(SL 10W40) 4 لیتری پلاستیکی,4.0,4.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
255cd2b4-149d-4491-a4e3-638dea4eb8b0,5b89b467-de27-4ce0-acd9-094cf26be6e4,Marketplace,اتوسرویس ایرانخودرو (مشهد - خواجه ربیع),-,Bestseller,پک بهران سوپر پیشتاز( SL 10W40) 4L فیلتر روغن و هوا مناسب پژو207و206 TU5،سمند و دنا EF7,3.0,4.0,17.0,🟥Supply Needed,-,-,مشهد
93a3a57c-9ec5-428f-919c-2cfbc6f5e0b6,105bfe24-04dd-47b8-8f30-2b66566a15f9,Marketplace,اتو سرویس کارتیک(منطقه 4-خیابان رسالت),0.0,Expensive & Uncertain,لاستیک یزد تایر 195/65 R15,4.0,4.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
ea701c40-074a-4fc4-9ff0-6a766003b391,a8c058b7-806d-474e-9736-24f2c2135d33,Marketplace,تعویض روغنی حسین (اهواز - امنیت),-,Bestseller,پک بهران سوپر پیشتاز (10W40 - SL 4L) + فیلترروغن و هوا مناسب تیبا ساینا کوییک,1.0,6.0,17.0,🟥Supply Needed,-,-,اهواز
321dc1ce-a881-4127-be2e-88bb8711a6ba,3ffd6800-bc2e-41d7-87c3-7289f498fd7c,Marketplace,تعویض روغنی ترانزیت (اصفهان-خورزوق),-,Bestseller, پک یوروپیوم اسپیدی  (10W40 - SJ 3.5L) + فیلترروغن و هوا   مناسب پراید,2.0,3.0,17.0,🟥Supply Needed,-,-,اصفهان
e1921c1e-058d-4fcc-b1ef-d7906c565ecc,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,اتوسرویس تقی پور (منطقه 19 - نعمت آباد),211.0,Bestseller,لاستیک بارز 185/65 R14,0.0,5.0,17.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
